InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-NC-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-3
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-4
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-WA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-WA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-CA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-CA-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-DE-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-GA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-GA-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-IL-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-KS-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-KS-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-NC-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-3
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-TX-4
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.56,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,3.12,CA-MTL-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CZ,,3.12,EU-CZ-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CZ,,3.12,EU-CZ-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,3.12,EUR-IS-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NL,,3.12,EU-NL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NL,,3.12,EU-NL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NO,,3.12,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NO,,3.12,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,RO,,3.12,EU-RO-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,RO,,3.12,EU-RO-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,SE,,3.12,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,SE,,3.12,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,3.12,US-TX-1
